series,timestamp,value,label
pressure,2024-01-02T00:37:50.000Z,971.00232,
pressure,2024-01-02T00:57:50.000Z,971.19791,
pressure,2024-01-02T01:17:50.000Z,971.50972,
pressure,2024-01-02T01:37:50.000Z,971.62368,
pressure,2024-01-02T01:57:50.000Z,971.86067,
pressure,2024-01-02T02:17:50.000Z,972.08677,
pressure,2024-01-02T02:37:50.000Z,972.32365,
pressure,2024-01-02T02:57:50.000Z,972.62736,
pressure,2024-01-02T03:17:50.000Z,972.78821,
pressure,2024-01-02T03:37:50.000Z,973.0213,
pressure,2024-01-02T03:57:50.000Z,973.16933,
pressure,2024-01-02T04:17:50.000Z,973.45471,
pressure,2024-01-02T04:37:50.000Z,973.58832,
pressure,2024-01-02T04:57:50.000Z,973.45641,
pressure,2024-01-02T05:17:50.000Z,973.56475,
pressure,2024-01-02T05:37:50.000Z,973.63696,
pressure,2024-01-02T05:57:50.000Z,973.68225,
pressure,2024-01-02T06:17:50.000Z,973.61358,
pressure,2024-01-02T06:37:50.000Z,973.8392,
pressure,2024-01-02T06:57:50.000Z,973.93122,
pressure,2024-01-02T07:17:50.000Z,974.08105,
pressure,2024-01-02T07:37:50.000Z,974.16028,
pressure,2024-01-02T07:57:50.000Z,974.21074,
pressure,2024-01-02T08:17:50.000Z,974.33529,
pressure,2024-01-02T08:37:50.000Z,974.31357,
pressure,2024-01-02T08:57:50.000Z,974.41289,
pressure,2024-01-02T09:17:50.000Z,974.48662,
pressure,2024-01-02T09:37:50.000Z,974.69221,
pressure,2024-01-02T09:57:50.000Z,974.89972,
pressure,2024-01-02T10:17:50.000Z,975.31816,
pressure,2024-01-02T10:37:50.000Z,975.36853,
pressure,2024-01-02T10:57:50.000Z,975.32903,
pressure,2024-01-02T11:17:50.000Z,975.23369,
pressure,2024-01-02T11:37:50.000Z,975.08399,
pressure,2024-01-02T11:57:50.000Z,975.15612,
pressure,2024-01-02T12:17:50.000Z,975.30383,
pressure,2024-01-02T12:37:50.000Z,975.32014,
pressure,2024-01-02T12:57:50.000Z,975.55823,
pressure,2024-01-02T13:17:50.000Z,975.46981,
pressure,2024-01-02T13:37:50.000Z,975.66295,
pressure,2024-01-02T13:57:50.000Z,975.90301,
pressure,2024-01-02T14:17:50.000Z,976.14106,
pressure,2024-01-02T14:37:50.000Z,975.59481,
pressure,2024-01-02T14:57:50.000Z,976.50075,
pressure,2024-01-02T15:17:50.000Z,976.59118,
pressure,2024-01-02T15:37:50.000Z,976.7075,
pressure,2024-01-02T15:57:50.000Z,976.853,
pressure,2024-01-02T16:17:50.000Z,976.45844,
pressure,2024-01-02T16:37:50.000Z,977.40858,
pressure,2024-01-02T16:57:50.000Z,977.20934,
pressure,2024-01-02T17:17:50.000Z,977.51742,
pressure,2024-01-02T17:37:50.000Z,977.56228,
pressure,2024-01-02T17:57:50.000Z,976.97267,
pressure,2024-01-02T18:17:50.000Z,977.18758,
pressure,2024-01-02T18:37:50.000Z,976.82562,
pressure,2024-01-02T18:57:50.000Z,976.35571,
pressure,2024-01-02T19:17:50.000Z,975.94508,
pressure,2024-01-02T19:37:50.000Z,975.92806,
pressure,2024-01-02T19:57:50.000Z,975.66766,
pressure,2024-01-02T20:17:50.000Z,974.65697,
pressure,2024-01-02T20:37:50.000Z,975.04849,
pressure,2024-01-02T20:57:50.000Z,974.8863,
pressure,2024-01-02T21:17:50.000Z,974.59526,
pressure,2024-01-02T21:37:50.000Z,974.72024,
pressure,2024-01-02T21:57:50.000Z,974.56812,
pressure,2024-01-02T22:17:50.000Z,974.57728,
pressure,2024-01-02T22:37:50.000Z,974.68734,
pressure,2024-01-02T22:57:50.000Z,974.63698,
pressure,2024-01-02T23:17:50.000Z,974.59899,
pressure,2024-01-02T23:37:50.000Z,974.58983,
pressure,2024-01-02T23:57:50.000Z,973.99557,
pressure,2024-01-03T00:17:50.000Z,974.2486,
pressure,2024-01-03T00:37:50.000Z,974.42176,
pressure,2024-01-03T00:57:50.000Z,974.56581,
pressure,2024-01-03T01:17:50.000Z,974.7067,
pressure,2024-01-03T01:37:50.000Z,974.73548,
pressure,2024-01-03T01:57:50.000Z,974.67354,
pressure,2024-01-03T02:17:50.000Z,974.82175,
pressure,2024-01-03T02:37:50.000Z,975.02742,
pressure,2024-01-03T02:57:50.000Z,975.16244,
pressure,2024-01-03T03:17:50.000Z,975.20395,
pressure,2024-01-03T03:37:50.000Z,975.40063,
pressure,2024-01-03T03:57:50.000Z,975.44953,
pressure,2024-01-03T04:17:50.000Z,975.49254,
pressure,2024-01-03T04:37:50.000Z,975.50638,
pressure,2024-01-03T04:57:50.000Z,975.53158,
pressure,2024-01-03T05:17:50.000Z,975.50984,
pressure,2024-01-03T05:37:50.000Z,975.59428,
pressure,2024-01-03T05:57:50.000Z,975.53993,
pressure,2024-01-03T06:17:50.000Z,975.73649,
pressure,2024-01-03T06:37:50.000Z,975.86839,
pressure,2024-01-03T06:57:50.000Z,975.86094,
pressure,2024-01-03T07:17:50.000Z,975.73105,
pressure,2024-01-03T07:37:50.000Z,975.94391,
pressure,2024-01-03T07:57:50.000Z,975.66838,
pressure,2024-01-03T08:17:50.000Z,975.48465,
pressure,2024-01-03T08:37:50.000Z,975.38535,
pressure,2024-01-03T08:57:50.000Z,974.95209,
pressure,2024-01-03T09:17:50.000Z,974.79347,
pressure,2024-01-03T09:37:50.000Z,974.75391,
pressure,2024-01-03T09:57:50.000Z,974.64567,
pressure,2024-01-03T10:17:50.000Z,974.4071,
pressure,2024-01-03T10:37:50.000Z,974.21457,
pressure,2024-01-03T10:57:50.000Z,974.04657,
pressure,2024-01-03T11:17:50.000Z,973.53929,
pressure,2024-01-03T11:37:50.000Z,973.35349,
pressure,2024-01-03T11:57:50.000Z,972.84778,
pressure,2024-01-03T12:17:50.000Z,972.52258,
pressure,2024-01-03T12:37:50.000Z,972.71773,
pressure,2024-01-03T12:57:50.000Z,972.81351,
pressure,2024-01-03T13:17:50.000Z,972.70509,
pressure,2024-01-03T13:37:50.000Z,972.39967,
pressure,2024-01-03T13:57:50.000Z,972.25685,
pressure,2024-01-03T14:17:50.000Z,971.76684,
pressure,2024-01-03T14:37:50.000Z,971.72732,
pressure,2024-01-03T14:57:50.000Z,971.02771,
pressure,2024-01-03T15:17:50.000Z,970.68557,
pressure,2024-01-03T15:37:50.000Z,970.53905,
pressure,2024-01-03T15:57:50.000Z,971.50204,
pressure,2024-01-03T16:17:50.000Z,971.40829,
pressure,2024-01-03T16:37:50.000Z,971.63909,
pressure,2024-01-03T16:57:50.000Z,972.45005,
pressure,2024-01-03T17:17:50.000Z,972.17005,
pressure,2024-01-03T17:37:50.000Z,971.96243,
pressure,2024-01-03T17:57:50.000Z,971.16949,
pressure,2024-01-03T18:17:50.000Z,970.8508,
pressure,2024-01-03T18:37:50.000Z,970.91865,
pressure,2024-01-03T18:57:50.000Z,971.37891,
pressure,2024-01-03T19:17:50.000Z,971.23952,
pressure,2024-01-03T19:37:50.000Z,971.02586,
pressure,2024-01-03T19:57:50.000Z,970.00151,
pressure,2024-01-03T20:17:50.000Z,970.32331,
pressure,2024-01-03T20:37:50.000Z,969.63295,
pressure,2024-01-03T20:57:50.000Z,969.19535,
pressure,2024-01-03T21:17:50.000Z,968.84569,
pressure,2024-01-03T21:37:50.000Z,969.32803,
pressure,2024-01-03T21:57:50.000Z,968.76553,
pressure,2024-01-03T22:17:50.000Z,968.38653,
pressure,2024-01-03T22:37:50.000Z,968.15827,
pressure,2024-01-03T22:57:50.000Z,968.52862,
pressure,2024-01-03T23:17:50.000Z,968.29777,
pressure,2024-01-03T23:37:50.000Z,968.02457,
pressure,2024-01-03T23:57:50.000Z,968.54103,
pressure,2024-01-04T00:17:50.000Z,969.1112,
pressure,2024-01-04T00:37:50.000Z,968.83346,
pressure,2024-01-04T00:57:50.000Z,968.87203,
pressure,2024-01-04T01:17:50.000Z,968.86334,
pressure,2024-01-04T01:37:50.000Z,968.96758,
pressure,2024-01-04T01:57:50.000Z,969.16344,
pressure,2024-01-04T02:17:50.000Z,969.40629,
pressure,2024-01-04T02:37:50.000Z,969.28296,
pressure,2024-01-04T02:57:50.000Z,969.19427,
pressure,2024-01-04T03:17:50.000Z,969.33062,
pressure,2024-01-04T03:37:50.000Z,969.18568,
pressure,2024-01-04T03:57:50.000Z,969.16787,
pressure,2024-01-04T04:17:50.000Z,969.59015,
pressure,2024-01-04T04:37:50.000Z,969.55608,
pressure,2024-01-04T04:57:50.000Z,969.5528,
pressure,2024-01-04T05:17:50.000Z,969.70094,
pressure,2024-01-04T05:37:50.000Z,969.88574,
pressure,2024-01-04T05:57:50.000Z,969.76008,
pressure,2024-01-04T06:17:50.000Z,970.11377,
pressure,2024-01-04T06:37:50.000Z,970.07423,
pressure,2024-01-04T06:57:50.000Z,970.18784,
pressure,2024-01-04T07:17:50.000Z,970.02514,
pressure,2024-01-04T07:37:50.000Z,970.17945,
pressure,2024-01-04T07:57:50.000Z,970.05593,
pressure,2024-01-04T08:17:50.000Z,969.89698,
pressure,2024-01-04T08:37:50.000Z,969.83165,
pressure,2024-01-04T08:57:50.000Z,969.71763,
pressure,2024-01-04T09:17:50.000Z,969.84081,
pressure,2024-01-04T09:37:50.000Z,970.11751,
pressure,2024-01-04T09:57:50.000Z,970.53728,
pressure,2024-01-04T10:17:50.000Z,970.72362,
pressure,2024-01-04T10:37:50.000Z,970.82357,
pressure,2024-01-04T10:57:50.000Z,970.57007,
pressure,2024-01-04T11:17:50.000Z,970.76401,
pressure,2024-01-04T11:37:50.000Z,970.97559,
pressure,2024-01-04T11:57:50.000Z,971.04057,
pressure,2024-01-04T12:17:50.000Z,971.13839,
pressure,2024-01-04T12:37:50.000Z,971.29383,
pressure,2024-01-04T12:57:50.000Z,971.41312,
pressure,2024-01-04T13:17:50.000Z,971.58824,
pressure,2024-01-04T13:37:50.000Z,971.58479,
pressure,2024-01-04T13:57:50.000Z,971.8974,
pressure,2024-01-04T14:17:50.000Z,972.03281,
pressure,2024-01-04T14:37:50.000Z,971.39624,
pressure,2024-01-04T14:57:50.000Z,971.43022,
pressure,2024-01-04T15:17:50.000Z,971.52079,
pressure,2024-01-04T15:37:50.000Z,972.80807,
pressure,2024-01-04T15:57:50.000Z,972.73581,
pressure,2024-01-04T16:17:50.000Z,972.70318,
pressure,2024-01-04T16:37:50.000Z,972.92005,
pressure,2024-01-04T16:57:50.000Z,973.66113,
pressure,2024-01-04T17:17:50.000Z,973.69549,
pressure,2024-01-04T17:37:50.000Z,974.13817,
pressure,2024-01-04T17:57:50.000Z,974.0876,
pressure,2024-01-04T18:17:50.000Z,974.21422,
pressure,2024-01-04T18:37:50.000Z,973.72081,
pressure,2024-01-04T18:57:50.000Z,973.20025,
pressure,2024-01-04T19:17:50.000Z,972.6542,
pressure,2024-01-04T19:37:50.000Z,973.31405,
pressure,2024-01-04T19:57:50.000Z,972.76178,
pressure,2024-01-04T20:17:50.000Z,972.65388,
pressure,2024-01-04T20:37:50.000Z,971.49391,
pressure,2024-01-04T20:57:50.000Z,972.35873,
pressure,2024-01-04T21:17:50.000Z,972.0925,
pressure,2024-01-04T21:37:50.000Z,971.93749,
pressure,2024-01-04T21:57:50.000Z,971.543,
pressure,2024-01-04T22:17:50.000Z,971.73144,
pressure,2024-01-04T22:37:50.000Z,970.88903,
pressure,2024-01-04T22:57:50.000Z,971.5006,
pressure,2024-01-04T23:17:50.000Z,971.69152,
pressure,2024-01-04T23:37:50.000Z,971.36737,
pressure,2024-01-04T23:57:50.000Z,971.52338,
pressure,2024-01-05T00:17:50.000Z,971.51593,
pressure,2024-01-05T00:37:50.000Z,971.63197,
pressure,2024-01-05T00:57:50.000Z,972.05371,
pressure,2024-01-05T01:17:50.000Z,972.13043,
pressure,2024-01-05T01:37:50.000Z,972.47183,
pressure,2024-01-05T01:57:50.000Z,972.96532,
pressure,2024-01-05T02:17:50.000Z,972.87496,
pressure,2024-01-05T02:37:50.000Z,972.97977,
pressure,2024-01-05T02:57:50.000Z,973.15674,
pressure,2024-01-05T03:17:50.000Z,973.31923,
pressure,2024-01-05T03:37:50.000Z,973.46013,
pressure,2024-01-05T03:57:50.000Z,973.57577,
pressure,2024-01-05T04:17:50.000Z,973.61545,
pressure,2024-01-05T04:37:50.000Z,973.70395,
pressure,2024-01-05T04:57:50.000Z,973.84463,
pressure,2024-01-05T05:17:50.000Z,974.21457,
pressure,2024-01-05T05:37:50.000Z,974.14751,
pressure,2024-01-05T05:57:50.000Z,974.40396,
pressure,2024-01-05T06:17:50.000Z,974.61503,
pressure,2024-01-05T06:37:50.000Z,974.61852,
pressure,2024-01-05T06:57:50.000Z,974.37645,
pressure,2024-01-05T07:17:50.000Z,974.64218,
pressure,2024-01-05T07:37:50.000Z,974.37138,
pressure,2024-01-05T07:57:50.000Z,974.31549,
pressure,2024-01-05T08:17:50.000Z,974.20371,
pressure,2024-01-05T08:37:50.000Z,974.64567,
pressure,2024-01-05T08:57:50.000Z,974.58787,
pressure,2024-01-05T09:17:50.000Z,974.41446,
pressure,2024-01-05T09:37:50.000Z,974.25226,
pressure,2024-01-05T09:57:50.000Z,973.84085,
pressure,2024-01-05T10:17:50.000Z,973.38604,
pressure,2024-01-05T10:37:50.000Z,973.51404,
pressure,2024-01-05T10:57:50.000Z,973.47793,
pressure,2024-01-05T11:17:50.000Z,973.5973,
pressure,2024-01-05T11:37:50.000Z,973.25599,
pressure,2024-01-05T11:57:50.000Z,973.19275,
pressure,2024-01-05T12:17:50.000Z,972.98687,
pressure,2024-01-05T12:37:50.000Z,973.08439,
pressure,2024-01-05T12:57:50.000Z,973.53949,
pressure,2024-01-05T13:17:50.000Z,973.55745,
pressure,2024-01-05T13:37:50.000Z,973.75779,
pressure,2024-01-05T13:57:50.000Z,973.90787,
pressure,2024-01-05T14:17:50.000Z,973.67513,
pressure,2024-01-05T14:37:50.000Z,973.86772,
pressure,2024-01-05T14:57:50.000Z,973.39702,
pressure,2024-01-05T15:17:50.000Z,974.06666,
pressure,2024-01-05T15:37:50.000Z,973.99824,
pressure,2024-01-05T15:57:50.000Z,975.10616,
pressure,2024-01-05T16:17:50.000Z,973.65371,
pressure,2024-01-05T16:37:50.000Z,974.99833,
pressure,2024-01-05T16:57:50.000Z,975.20436,
pressure,2024-01-05T17:17:50.000Z,974.87413,
pressure,2024-01-05T17:37:50.000Z,974.66208,
pressure,2024-01-05T17:57:50.000Z,975.14948,
pressure,2024-01-05T18:17:50.000Z,974.94393,
pressure,2024-01-05T18:37:50.000Z,974.67868,
pressure,2024-01-05T18:57:50.000Z,974.2537,
pressure,2024-01-05T19:17:50.000Z,973.97182,
pressure,2024-01-05T19:37:50.000Z,973.75696,
pressure,2024-01-05T19:57:50.000Z,973.53817,
pressure,2024-01-05T20:17:50.000Z,972.54533,
pressure,2024-01-05T20:37:50.000Z,973.02118,
pressure,2024-01-05T20:57:50.000Z,972.50915,
pressure,2024-01-05T21:17:50.000Z,971.64379,
pressure,2024-01-05T21:37:50.000Z,969.93239,
pressure,2024-01-05T21:57:50.000Z,971.03722,
pressure,2024-01-05T22:17:50.000Z,971.26956,
pressure,2024-01-05T22:37:50.000Z,971.1734,
pressure,2024-01-05T22:57:50.000Z,971.12137,
pressure,2024-01-05T23:17:50.000Z,970.94901,
pressure,2024-01-05T23:37:50.000Z,971.02397,
pressure,2024-01-05T23:57:50.000Z,971.73714,
pressure,2024-01-06T00:17:50.000Z,971.71719,
pressure,2024-01-06T00:37:50.000Z,972.07418,
pressure,2024-01-06T00:57:50.000Z,971.94365,
pressure,2024-01-06T01:17:50.000Z,971.54245,
pressure,2024-01-06T01:37:50.000Z,972.04135,
pressure,2024-01-06T01:57:50.000Z,971.97093,
pressure,2024-01-06T02:17:50.000Z,971.82468,
pressure,2024-01-06T02:37:50.000Z,971.85351,
pressure,2024-01-06T02:57:50.000Z,972.15734,
pressure,2024-01-06T03:17:50.000Z,972.25498,
pressure,2024-01-06T03:37:50.000Z,972.44481,
pressure,2024-01-06T03:57:50.000Z,972.48817,
pressure,2024-01-06T04:17:50.000Z,972.79363,
pressure,2024-01-06T04:37:50.000Z,973.37533,
pressure,2024-01-06T04:57:50.000Z,973.47455,
pressure,2024-01-06T05:17:50.000Z,973.54135,
pressure,2024-01-06T05:37:50.000Z,973.64051,
pressure,2024-01-06T05:57:50.000Z,973.68392,
pressure,2024-01-06T06:17:50.000Z,973.73986,
pressure,2024-01-06T06:37:50.000Z,973.66222,
pressure,2024-01-06T06:57:50.000Z,973.73986,
pressure,2024-01-06T07:17:50.000Z,973.69101,
pressure,2024-01-06T07:37:50.000Z,973.66576,
pressure,2024-01-06T07:57:50.000Z,973.62589,
pressure,2024-01-06T08:17:50.000Z,973.74858,
pressure,2024-01-06T08:37:50.000Z,973.74315,
pressure,2024-01-06T08:57:50.000Z,973.69267,
pressure,2024-01-06T09:17:50.000Z,973.69998,
pressure,2024-01-06T09:37:50.000Z,973.69974,
pressure,2024-01-06T09:57:50.000Z,973.88048,
pressure,2024-01-06T10:17:50.000Z,973.90572,
pressure,2024-01-06T10:37:50.000Z,973.62212,
pressure,2024-01-06T10:57:50.000Z,973.57894,
pressure,2024-01-06T11:17:50.000Z,973.35645,
pressure,2024-01-06T11:37:50.000Z,973.38401,
pressure,2024-01-06T11:57:50.000Z,973.45413,
pressure,2024-01-06T12:17:50.000Z,973.67613,
pressure,2024-01-06T12:37:50.000Z,973.73393,
pressure,2024-01-06T12:57:50.000Z,973.78983,
pressure,2024-01-06T13:17:50.000Z,974.19061,
pressure,2024-01-06T13:37:50.000Z,974.16188,
pressure,2024-01-06T13:57:50.000Z,974.63287,
pressure,2024-01-06T14:17:50.000Z,974.7411,
pressure,2024-01-06T14:37:50.000Z,973.82783,
pressure,2024-01-06T14:57:50.000Z,974.23493,
pressure,2024-01-06T15:17:50.000Z,974.8128,
pressure,2024-01-06T15:37:50.000Z,974.69649,
pressure,2024-01-06T15:57:50.000Z,974.71506,
pressure,2024-01-06T16:17:50.000Z,975.17874,
pressure,2024-01-06T16:37:50.000Z,974.78405,
pressure,2024-01-06T16:57:50.000Z,975.04758,
pressure,2024-01-06T17:17:50.000Z,975.13832,
pressure,2024-01-06T17:37:50.000Z,974.64508,
pressure,2024-01-06T17:57:50.000Z,974.37105,
pressure,2024-01-06T18:17:50.000Z,974.73055,
pressure,2024-01-06T18:37:50.000Z,974.52073,
pressure,2024-01-06T18:57:50.000Z,973.69006,
pressure,2024-01-06T19:17:50.000Z,973.22368,
pressure,2024-01-06T19:37:50.000Z,972.96333,
pressure,2024-01-06T19:57:50.000Z,971.6675,
pressure,2024-01-06T20:17:50.000Z,972.07115,
pressure,2024-01-06T20:37:50.000Z,971.82857,
pressure,2024-01-06T20:57:50.000Z,971.22252,
pressure,2024-01-06T21:17:50.000Z,970.78902,
pressure,2024-01-06T21:37:50.000Z,970.59856,
pressure,2024-01-06T21:57:50.000Z,970.47264,
pressure,2024-01-06T22:17:50.000Z,970.44884,
pressure,2024-01-06T22:37:50.000Z,970.75657,
pressure,2024-01-06T22:57:50.000Z,970.48886,
pressure,2024-01-06T23:17:50.000Z,970.76625,
pressure,2024-01-06T23:37:50.000Z,970.26983,
pressure,2024-01-06T23:57:50.000Z,970.52071,
pressure,2024-01-07T00:17:50.000Z,970.38773,
pressure,2024-01-07T00:37:50.000Z,970.12222,
pressure,2024-01-07T00:57:50.000Z,970.2655,
pressure,2024-01-07T01:17:50.000Z,969.97133,
pressure,2024-01-07T01:37:50.000Z,969.46575,
pressure,2024-01-07T01:57:50.000Z,969.38306,
pressure,2024-01-07T02:17:50.000Z,969.4133,
pressure,2024-01-07T02:37:50.000Z,969.15962,
pressure,2024-01-07T02:57:50.000Z,969.22192,
pressure,2024-01-07T03:17:50.000Z,969.13482,
pressure,2024-01-07T03:37:50.000Z,969.10874,
pressure,2024-01-07T03:57:50.000Z,969.09477,
pressure,2024-01-07T04:17:50.000Z,969.28837,
pressure,2024-01-07T04:37:50.000Z,968.94214,
pressure,2024-01-07T04:57:50.000Z,968.68763,
pressure,2024-01-07T05:17:50.000Z,968.86424,
pressure,2024-01-07T05:37:50.000Z,968.66521,
pressure,2024-01-07T05:57:50.000Z,968.37823,
pressure,2024-01-07T06:17:50.000Z,968.25557,
pressure,2024-01-07T06:37:50.000Z,968.04337,
pressure,2024-01-07T06:57:50.000Z,967.60567,
pressure,2024-01-07T07:17:50.000Z,967.57868,
pressure,2024-01-07T07:37:50.000Z,967.05002,
pressure,2024-01-07T07:57:50.000Z,966.74742,
pressure,2024-01-07T08:17:50.000Z,966.56344,
pressure,2024-01-07T08:37:50.000Z,966.06727,
pressure,2024-01-07T08:57:50.000Z,965.98924,
pressure,2024-01-07T09:17:50.000Z,965.56392,
pressure,2024-01-07T09:37:50.000Z,965.21276,
pressure,2024-01-07T09:57:50.000Z,965.0297,
pressure,2024-01-07T10:17:50.000Z,964.55985,
pressure,2024-01-07T10:37:50.000Z,964.25951,
pressure,2024-01-07T10:57:50.000Z,964.10605,
pressure,2024-01-07T11:17:50.000Z,963.94549,
pressure,2024-01-07T11:37:50.000Z,964.06708,
pressure,2024-01-07T11:57:50.000Z,963.84046,
pressure,2024-01-07T12:17:50.000Z,963.77845,
pressure,2024-01-07T12:37:50.000Z,964.0641,
pressure,2024-01-07T12:57:50.000Z,963.94421,
pressure,2024-01-07T13:17:50.000Z,963.6114,
pressure,2024-01-07T13:37:50.000Z,964.00492,
pressure,2024-01-07T13:57:50.000Z,964.17731,
pressure,2024-01-07T14:17:50.000Z,964.15987,
pressure,2024-01-07T14:37:50.000Z,963.80788,
pressure,2024-01-07T14:57:50.000Z,964.09202,
pressure,2024-01-07T15:17:50.000Z,963.53701,
pressure,2024-01-07T15:37:50.000Z,965.20737,
pressure,2024-01-07T15:57:50.000Z,965.42686,
pressure,2024-01-07T16:17:50.000Z,965.87644,
pressure,2024-01-07T16:37:50.000Z,965.86567,
pressure,2024-01-07T16:57:50.000Z,966.04194,
pressure,2024-01-07T17:17:50.000Z,966.79927,
pressure,2024-01-07T17:37:50.000Z,966.50903,
pressure,2024-01-07T17:57:50.000Z,966.5116,
pressure,2024-01-07T18:17:50.000Z,966.59809,
pressure,2024-01-07T18:37:50.000Z,966.06376,
pressure,2024-01-07T18:57:50.000Z,966.63861,
pressure,2024-01-07T19:17:50.000Z,966.43272,
pressure,2024-01-07T19:37:50.000Z,965.74176,
pressure,2024-01-07T19:57:50.000Z,965.53192,
pressure,2024-01-07T20:17:50.000Z,965.63963,
pressure,2024-01-07T20:37:50.000Z,965.41473,
pressure,2024-01-07T20:57:50.000Z,965.0967,
pressure,2024-01-07T21:17:50.000Z,964.90853,
pressure,2024-01-07T21:37:50.000Z,964.71799,
pressure,2024-01-07T21:57:50.000Z,964.88659,
pressure,2024-01-07T22:17:50.000Z,965.07533,
pressure,2024-01-07T22:37:50.000Z,964.97698,
pressure,2024-01-07T22:57:50.000Z,965.06467,
pressure,2024-01-07T23:17:50.000Z,965.36631,
pressure,2024-01-07T23:37:50.000Z,965.07138,
pressure,2024-01-07T23:57:50.000Z,965.53997,
pressure,2024-01-08T00:17:50.000Z,965.7594,
pressure,2024-01-08T00:37:50.000Z,965.83747,
pressure,2024-01-08T00:57:50.000Z,965.62344,
pressure,2024-01-08T01:17:50.000Z,965.71062,
pressure,2024-01-08T01:37:50.000Z,966.20459,
pressure,2024-01-08T01:57:50.000Z,966.47465,
pressure,2024-01-08T02:17:50.000Z,966.99163,
pressure,2024-01-08T02:37:50.000Z,967.20541,
pressure,2024-01-08T02:57:50.000Z,967.40838,
pressure,2024-01-08T03:17:50.000Z,967.98556,
pressure,2024-01-08T03:37:50.000Z,968.11509,
pressure,2024-01-08T03:57:50.000Z,968.33412,
pressure,2024-01-08T04:17:50.000Z,968.5954,
pressure,2024-01-08T04:37:50.000Z,968.76733,
pressure,2024-01-08T04:57:50.000Z,969.01872,
pressure,2024-01-08T05:17:50.000Z,969.10304,
pressure,2024-01-08T05:37:50.000Z,969.34732,
pressure,2024-01-08T05:57:50.000Z,969.43548,
pressure,2024-01-08T06:17:50.000Z,969.44929,
pressure,2024-01-08T06:37:50.000Z,969.72426,
pressure,2024-01-08T06:57:50.000Z,969.95856,
pressure,2024-01-08T07:17:50.000Z,969.88152,
pressure,2024-01-08T07:37:50.000Z,970.33562,
pressure,2024-01-08T07:57:50.000Z,970.26839,
pressure,2024-01-08T08:17:50.000Z,970.29681,
pressure,2024-01-08T08:37:50.000Z,970.22679,
pressure,2024-01-08T08:57:50.000Z,970.27921,
pressure,2024-01-08T09:17:50.000Z,970.31027,
pressure,2024-01-08T09:37:50.000Z,970.39911,
pressure,2024-01-08T09:57:50.000Z,970.51475,
pressure,2024-01-08T10:17:50.000Z,970.73366,
pressure,2024-01-08T10:37:50.000Z,970.88545,
pressure,2024-01-08T10:57:50.000Z,970.9361,
pressure,2024-01-08T11:17:50.000Z,971.31726,
pressure,2024-01-08T11:37:50.000Z,971.42047,
pressure,2024-01-08T11:57:50.000Z,971.93896,
pressure,2024-01-08T12:17:50.000Z,972.05989,
pressure,2024-01-08T12:37:50.000Z,972.43941,
pressure,2024-01-08T12:57:50.000Z,972.40313,
pressure,2024-01-08T13:17:50.000Z,972.93933,
pressure,2024-01-08T13:37:50.000Z,973.26202,
pressure,2024-01-08T13:57:50.000Z,973.88944,
pressure,2024-01-08T14:17:50.000Z,974.22319,
pressure,2024-01-08T14:37:50.000Z,974.03978,
pressure,2024-01-08T14:57:50.000Z,974.49592,
pressure,2024-01-08T15:17:50.000Z,974.80628,
pressure,2024-01-08T15:37:50.000Z,975.28802,
pressure,2024-01-08T15:57:50.000Z,975.9525,
pressure,2024-01-08T16:17:50.000Z,975.9871,
pressure,2024-01-08T16:37:50.000Z,976.40662,
pressure,2024-01-08T16:57:50.000Z,976.76256,
pressure,2024-01-08T17:17:50.000Z,976.94617,
pressure,2024-01-08T17:37:50.000Z,977.05286,
pressure,2024-01-08T17:57:50.000Z,976.9046,
pressure,2024-01-08T18:17:50.000Z,977.00732,
pressure,2024-01-08T18:37:50.000Z,977.07943,
pressure,2024-01-08T18:57:50.000Z,976.75712,
pressure,2024-01-08T19:17:50.000Z,976.28901,
pressure,2024-01-08T19:37:50.000Z,976.1279,
pressure,2024-01-08T19:57:50.000Z,976.16085,
pressure,2024-01-08T20:17:50.000Z,975.36887,
pressure,2024-01-08T20:37:50.000Z,975.2054,
pressure,2024-01-08T20:57:50.000Z,975.37565,
pressure,2024-01-08T21:17:50.000Z,975.35255,
pressure,2024-01-08T21:37:50.000Z,974.83778,
pressure,2024-01-08T21:57:50.000Z,975.2942,
pressure,2024-01-08T22:17:50.000Z,975.20349,
pressure,2024-01-08T22:37:50.000Z,975.25747,
pressure,2024-01-08T22:57:50.000Z,975.1169,
pressure,2024-01-08T23:17:50.000Z,974.67627,
pressure,2024-01-08T23:37:50.000Z,975.45692,
pressure,2024-01-08T23:57:50.000Z,975.16864,
pressure,2024-01-09T00:17:50.000Z,975.0891,
pressure,2024-01-09T00:37:50.000Z,975.59316,
pressure,2024-01-09T00:57:50.000Z,975.87397,
pressure,2024-01-09T01:17:50.000Z,975.72723,
pressure,2024-01-09T01:37:50.000Z,976.20346,
pressure,2024-01-09T01:57:50.000Z,976.25261,
pressure,2024-01-09T02:17:50.000Z,976.45456,
pressure,2024-01-09T02:37:50.000Z,976.70136,
pressure,2024-01-09T02:57:50.000Z,976.82105,
pressure,2024-01-09T03:17:50.000Z,976.97195,
pressure,2024-01-09T03:37:50.000Z,977.23836,
pressure,2024-01-09T03:57:50.000Z,977.60939,
pressure,2024-01-09T04:17:50.000Z,977.87777,
pressure,2024-01-09T04:37:50.000Z,977.95217,
pressure,2024-01-09T04:57:50.000Z,978.16811,
